"","service_request_id","requested_datetime","neighborhoods_sffind_boundaries","url"
"258",6878058,"2017-02-25T18:29:11Z","Mission Bay","http://mobile311.sfgov.org/reports/6878058/photos"
"259",6878050,"2017-02-25T18:25:54Z","Potrero Hill","http://mobile311.sfgov.org/reports/6878050/photos"
"260",6878213,"2017-02-25T19:30:36Z","Laurel Heights / Jordan Park","http://mobile311.sfgov.org/reports/6878213/photos"
"261",6878140,"2017-02-25T19:02:29Z","South of Market","http://mobile311.sfgov.org/reports/6878140/photos"
"262",6877778,"2017-02-25T16:51:15Z","South of Market","http://mobile311.sfgov.org/reports/6877778/photos"
"263",6877660,"2017-02-25T15:58:34Z","Castro","http://mobile311.sfgov.org/reports/6877660/photos"
"264",6877659,"2017-02-25T15:58:05Z","Mission Bay","http://mobile311.sfgov.org/reports/6877659/photos"
"265",6877613,"2017-02-25T15:39:04Z","Fisherman's Wharf","http://mobile311.sfgov.org/reports/6877613/photos"
"266",6877023,"2017-02-25T02:33:33Z","Mission","http://mobile311.sfgov.org/reports/6877023/photos"
"267",6876700,"2017-02-25T00:42:24Z","Dolores Heights","http://mobile311.sfgov.org/reports/6876700/photos"
"268",6868053,"2017-02-22T20:54:59Z","Mission","http://mobile311.sfgov.org/reports/6868053/photos"
"269",6858417,"2017-02-19T23:47:33Z","Lower Haight","http://mobile311.sfgov.org/reports/6858417/photos"
"270",6855441,"2017-02-18T20:06:39Z","Cow Hollow","http://mobile311.sfgov.org/reports/6855441/photos"
"271",6836554,"2017-02-13T18:26:38Z","Visitacion Valley","http://mobile311.sfgov.org/reports/6836554/photos"
"272",6832051,"2017-02-12T00:29:50Z","Northern Waterfront","http://mobile311.sfgov.org/reports/6832051/photos"
"273",6810590,"2017-02-06T16:39:19Z","Produce Market","http://mobile311.sfgov.org/reports/6810590/photos"
"274",6801088,"2017-02-03T00:11:58Z","Bayview","http://mobile311.sfgov.org/reports/6801088/photos"
"275",6776151,"2017-01-27T10:17:44Z","Mission","http://mobile311.sfgov.org/reports/6776151/photos"
"276",6708445,"2017-01-09T18:51:12Z","Bayview","http://mobile311.sfgov.org/reports/6708445/photos"
"277",6677497,"2016-12-31T07:20:51Z","Duboce Triangle","http://mobile311.sfgov.org/reports/6677497/photos"
"278",6675558,"2016-12-30T19:21:25Z","Castro","http://mobile311.sfgov.org/reports/6675558/photos"
"279",6633906,"2016-12-16T17:00:48Z","Inner Richmond","http://mobile311.sfgov.org/reports/6633906/photos"
"280",6527119,"2016-11-14T02:32:34Z","Mission","http://mobile311.sfgov.org/reports/6527119/photos"
"281",6526667,"2016-11-13T23:04:08Z","Eureka Valley","http://mobile311.sfgov.org/reports/6526667/photos"
"282",6372486,"2016-10-02T00:46:25Z","Lower Haight","http://mobile311.sfgov.org/reports/6372486/photos"
"283",6136825,"2016-07-30T04:24:41Z","South of Market","http://mobile311.sfgov.org/reports/6136825/photos"
"284",5995722,"2016-06-19T20:38:30Z","South of Market","http://mobile311.sfgov.org/reports/5995722/photos"
"285",5971603,"2016-06-12T21:26:49Z","South of Market","http://mobile311.sfgov.org/reports/5971603/photos"
"286",5812552,"2016-04-29T16:25:22Z","Western Addition","http://mobile311.sfgov.org/reports/5812552/photos"
"287",7266496,"2017-06-16T16:18:31Z","Potrero Hill","http://mobile311.sfgov.org/reports/7266496/photos"
"288",10664289,"2019-03-30T17:11:00Z","Cathedral Hill","http://mobile311.sfgov.org/reports/10664289/photos"
"289",10664566,"2019-03-30T18:20:00Z","Nob Hill","http://mobile311.sfgov.org/reports/10664566/photos"
"290",10664731,"2019-03-30T19:01:13Z","Civic Center","http://mobile311.sfgov.org/reports/10664731/photos"
"291",10664751,"2019-03-30T19:04:00Z","Potrero Hill","http://mobile311.sfgov.org/reports/10664751/photos"
"292",10664931,"2019-03-30T19:44:00Z","Lower Nob Hill","http://mobile311.sfgov.org/reports/10664931/photos"
"293",10664981,"2019-03-30T20:02:42Z","Mission","http://mobile311.sfgov.org/reports/10664981/photos"
"294",10665797,"2019-03-31T00:16:00Z","Russian Hill","http://mobile311.sfgov.org/reports/10665797/photos"
"295",7574672,"2017-08-31T17:49:02Z","Visitacion Valley","http://mobile311.sfgov.org/reports/7574672/photos"
"296",7573738,"2017-08-31T15:48:58Z","Mission","http://mobile311.sfgov.org/reports/7573738/photos"
"297",7573552,"2017-08-31T15:24:32Z","South of Market","http://mobile311.sfgov.org/reports/7573552/photos"
"298",7573529,"2017-08-31T15:21:20Z","Mission","http://mobile311.sfgov.org/reports/7573529/photos"
"299",10666317,"2019-03-31T04:21:00Z","Civic Center","http://mobile311.sfgov.org/reports/10666317/photos"
"300",7573408,"2017-08-31T14:50:36Z","Mission","http://mobile311.sfgov.org/reports/7573408/photos"
"301",7573238,"2017-08-31T13:59:36Z","Mission","http://mobile311.sfgov.org/reports/7573238/photos"
"302",7572616,"2017-08-31T02:49:14Z","South of Market","http://mobile311.sfgov.org/reports/7572616/photos"
"303",7572403,"2017-08-31T01:27:49Z","Showplace Square","http://mobile311.sfgov.org/reports/7572403/photos"
"304",7572106,"2017-08-30T23:59:08Z","North Beach","http://mobile311.sfgov.org/reports/7572106/photos"
"305",10666590,"2019-03-31T11:37:00Z","Civic Center","http://mobile311.sfgov.org/reports/10666590/photos"
"306",7570374,"2017-08-30T19:10:26Z","Mission","http://mobile311.sfgov.org/reports/7570374/photos"
"307",7570300,"2017-08-30T18:58:54Z","Mission","http://mobile311.sfgov.org/reports/7570300/photos"
"308",7570164,"2017-08-30T18:34:41Z","Chinatown","http://mobile311.sfgov.org/reports/7570164/photos"
"309",7570122,"2017-08-30T18:30:25Z","Lower Nob Hill","http://mobile311.sfgov.org/reports/7570122/photos"
"310",7569534,"2017-08-30T16:58:11Z","Castro","http://mobile311.sfgov.org/reports/7569534/photos"
"311",7569449,"2017-08-30T16:43:56Z","Union Street","http://mobile311.sfgov.org/reports/7569449/photos"
"312",7569412,"2017-08-30T16:34:49Z","Chinatown","http://mobile311.sfgov.org/reports/7569412/photos"
"313",7569251,"2017-08-30T16:13:30Z","St. Mary's Park","http://mobile311.sfgov.org/reports/7569251/photos"
"314",7569217,"2017-08-30T16:08:21Z","Bernal Heights","http://mobile311.sfgov.org/reports/7569217/photos"
"315",7569104,"2017-08-30T15:52:58Z","Tenderloin","http://mobile311.sfgov.org/reports/7569104/photos"
"316",7568696,"2017-08-30T14:31:35Z","Mission","http://mobile311.sfgov.org/reports/7568696/photos"
"317",7568613,"2017-08-30T14:03:50Z","Cathedral Hill","http://mobile311.sfgov.org/reports/7568613/photos"
"318",7567863,"2017-08-30T02:10:03Z","Showplace Square","http://mobile311.sfgov.org/reports/7567863/photos"
"319",7567608,"2017-08-30T01:01:37Z","Tenderloin","http://mobile311.sfgov.org/reports/7567608/photos"
"320",7567505,"2017-08-30T00:33:20Z","Mission","http://mobile311.sfgov.org/reports/7567505/photos"
"321",7567302,"2017-08-29T23:54:45Z","Excelsior","http://mobile311.sfgov.org/reports/7567302/photos"
"322",7566663,"2017-08-29T22:02:18Z","South of Market","http://mobile311.sfgov.org/reports/7566663/photos"
"323",10666740,"2019-03-31T15:01:00Z","Lower Haight","http://mobile311.sfgov.org/reports/10666740/photos"
"324",7566269,"2017-08-29T21:05:51Z","South of Market","http://mobile311.sfgov.org/reports/7566269/photos"
"325",7565698,"2017-08-29T19:33:35Z","Mission","http://mobile311.sfgov.org/reports/7565698/photos"
"326",7565288,"2017-08-29T18:21:39Z","Parkside","http://mobile311.sfgov.org/reports/7565288/photos"
"327",7565237,"2017-08-29T18:15:59Z","Mission Dolores","http://mobile311.sfgov.org/reports/7565237/photos"
"328",7565059,"2017-08-29T17:49:51Z","North Beach","http://mobile311.sfgov.org/reports/7565059/photos"
"329",7564884,"2017-08-29T17:21:26Z","Merced Heights","http://mobile311.sfgov.org/reports/7564884/photos"
"330",7564645,"2017-08-29T16:49:09Z","South of Market","http://mobile311.sfgov.org/reports/7564645/photos"
"331",7564535,"2017-08-29T16:32:00Z","Mission","http://mobile311.sfgov.org/reports/7564535/photos"
"332",7564466,"2017-08-29T16:23:40Z","Visitacion Valley","http://mobile311.sfgov.org/reports/7564466/photos"
"333",7564286,"2017-08-29T15:54:44Z","Telegraph Hill","http://mobile311.sfgov.org/reports/7564286/photos"
"334",7564247,"2017-08-29T15:47:28Z","South of Market","http://mobile311.sfgov.org/reports/7564247/photos"
"335",7564201,"2017-08-29T15:38:13Z","Lower Haight","http://mobile311.sfgov.org/reports/7564201/photos"
"336",7564090,"2017-08-29T15:16:18Z","Mission","http://mobile311.sfgov.org/reports/7564090/photos"
"337",7564082,"2017-08-29T15:14:04Z","Central Waterfront","http://mobile311.sfgov.org/reports/7564082/photos"
"338",7564078,"2017-08-29T15:13:11Z","South of Market","http://mobile311.sfgov.org/reports/7564078/photos"
"339",7564070,"2017-08-29T15:12:11Z","South of Market","http://mobile311.sfgov.org/reports/7564070/photos"
"340",7564066,"2017-08-29T15:11:25Z","South of Market","http://mobile311.sfgov.org/reports/7564066/photos"
"341",7564055,"2017-08-29T15:09:03Z","Mission","http://mobile311.sfgov.org/reports/7564055/photos"
"342",7564050,"2017-08-29T15:07:58Z","Mission","http://mobile311.sfgov.org/reports/7564050/photos"
"343",7563977,"2017-08-29T14:52:25Z","Mission","http://mobile311.sfgov.org/reports/7563977/photos"
"344",10666811,"2019-03-31T15:33:00Z","South of Market","http://mobile311.sfgov.org/reports/10666811/photos"
"345",7563947,"2017-08-29T14:46:52Z","Civic Center","http://mobile311.sfgov.org/reports/7563947/photos"
"346",7563838,"2017-08-29T14:26:05Z","Produce Market","http://mobile311.sfgov.org/reports/7563838/photos"
"347",7563836,"2017-08-29T14:25:46Z","Tenderloin","http://mobile311.sfgov.org/reports/7563836/photos"
"348",7563818,"2017-08-29T14:22:15Z","Japantown","http://mobile311.sfgov.org/reports/7563818/photos"
"349",7563384,"2017-08-29T05:26:47Z","Tenderloin","http://mobile311.sfgov.org/reports/7563384/photos"
"350",10666840,"2019-03-31T15:41:00Z","South of Market","http://mobile311.sfgov.org/reports/10666840/photos"
"351",7562884,"2017-08-29T01:15:48Z","Mission","http://mobile311.sfgov.org/reports/7562884/photos"
"352",7562570,"2017-08-28T23:50:33Z","Lower Nob Hill","http://mobile311.sfgov.org/reports/7562570/photos"
"353",7561834,"2017-08-28T21:46:22Z","South of Market","http://mobile311.sfgov.org/reports/7561834/photos"
"354",7561290,"2017-08-28T20:22:40Z","Glen Park","http://mobile311.sfgov.org/reports/7561290/photos"
"355",7560905,"2017-08-28T19:03:56Z","Telegraph Hill","http://mobile311.sfgov.org/reports/7560905/photos"
"356",7560862,"2017-08-28T18:53:20Z","Civic Center","http://mobile311.sfgov.org/reports/7560862/photos"
"357",7560663,"2017-08-28T18:19:38Z","Nob Hill","http://mobile311.sfgov.org/reports/7560663/photos"
"358",7560632,"2017-08-28T18:14:46Z","Mission","http://mobile311.sfgov.org/reports/7560632/photos"
"359",7560548,"2017-08-28T17:57:34Z","Mission","http://mobile311.sfgov.org/reports/7560548/photos"
"360",7560520,"2017-08-28T17:52:38Z","Showplace Square","http://mobile311.sfgov.org/reports/7560520/photos"
"361",10666935,"2019-03-31T16:13:00Z","Polk Gulch","http://mobile311.sfgov.org/reports/10666935/photos"
"362",7560090,"2017-08-28T16:50:12Z","Peralta Heights","http://mobile311.sfgov.org/reports/7560090/photos"
"363",7559960,"2017-08-28T16:34:16Z","Peralta Heights","http://mobile311.sfgov.org/reports/7559960/photos"
"364",7559947,"2017-08-28T16:31:53Z","Mission","http://mobile311.sfgov.org/reports/7559947/photos"
"365",7559942,"2017-08-28T16:31:04Z","Mission","http://mobile311.sfgov.org/reports/7559942/photos"
"366",7559895,"2017-08-28T16:23:26Z","Mission","http://mobile311.sfgov.org/reports/7559895/photos"
"367",7559824,"2017-08-28T16:13:06Z","Mission","http://mobile311.sfgov.org/reports/7559824/photos"
"368",10666950,"2019-03-31T16:16:00Z","Bayview","http://mobile311.sfgov.org/reports/10666950/photos"
"369",7559482,"2017-08-28T15:18:36Z","Mission","http://mobile311.sfgov.org/reports/7559482/photos"
"370",7559478,"2017-08-28T15:17:58Z","Ingleside Terraces","http://mobile311.sfgov.org/reports/7559478/photos"
"371",7559454,"2017-08-28T15:13:38Z","Mission","http://mobile311.sfgov.org/reports/7559454/photos"
"372",7559378,"2017-08-28T14:54:35Z","Bernal Heights","http://mobile311.sfgov.org/reports/7559378/photos"
"373",7558911,"2017-08-28T05:36:19Z","Mission","http://mobile311.sfgov.org/reports/7558911/photos"
"374",10667016,"2019-03-31T16:32:00Z","Potrero Hill","http://mobile311.sfgov.org/reports/10667016/photos"
"375",7558423,"2017-08-28T00:48:29Z","Crocker Amazon","http://mobile311.sfgov.org/reports/7558423/photos"
"376",7557920,"2017-08-27T22:09:46Z","Potrero Hill","http://mobile311.sfgov.org/reports/7557920/photos"
"377",7557908,"2017-08-27T22:05:54Z","Lower Nob Hill","http://mobile311.sfgov.org/reports/7557908/photos"
"378",7557884,"2017-08-27T21:58:19Z","South of Market","http://mobile311.sfgov.org/reports/7557884/photos"
"379",7557617,"2017-08-27T20:29:33Z","Fisherman's Wharf","http://mobile311.sfgov.org/reports/7557617/photos"
"380",7557550,"2017-08-27T20:06:47Z","Mission","http://mobile311.sfgov.org/reports/7557550/photos"
"381",7557492,"2017-08-27T19:49:40Z","Chinatown","http://mobile311.sfgov.org/reports/7557492/photos"
"382",7557487,"2017-08-27T19:48:39Z","Northern Waterfront","http://mobile311.sfgov.org/reports/7557487/photos"
"383",7557432,"2017-08-27T19:34:42Z","Financial District","http://mobile311.sfgov.org/reports/7557432/photos"
"384",7557425,"2017-08-27T19:31:42Z","Financial District","http://mobile311.sfgov.org/reports/7557425/photos"
"385",7557414,"2017-08-27T19:29:58Z","Financial District","http://mobile311.sfgov.org/reports/7557414/photos"
"386",7557095,"2017-08-27T18:01:58Z","Pacific Heights","http://mobile311.sfgov.org/reports/7557095/photos"
"387",7556975,"2017-08-27T17:22:59Z","Excelsior","http://mobile311.sfgov.org/reports/7556975/photos"
"388",7556916,"2017-08-27T16:59:52Z","South of Market","http://mobile311.sfgov.org/reports/7556916/photos"
"389",7556819,"2017-08-27T16:30:14Z","Potrero Hill","http://mobile311.sfgov.org/reports/7556819/photos"
"390",7556774,"2017-08-27T16:12:09Z","Mission","http://mobile311.sfgov.org/reports/7556774/photos"
"391",7556731,"2017-08-27T15:57:26Z","Mission","http://mobile311.sfgov.org/reports/7556731/photos"
"392",7556703,"2017-08-27T15:48:48Z","Mission","http://mobile311.sfgov.org/reports/7556703/photos"
"393",7556581,"2017-08-27T15:05:35Z","Mission","http://mobile311.sfgov.org/reports/7556581/photos"
"394",7556564,"2017-08-27T14:56:58Z","Mission","http://mobile311.sfgov.org/reports/7556564/photos"
"395",7555972,"2017-08-27T03:33:08Z","Pacific Heights","http://mobile311.sfgov.org/reports/7555972/photos"
"396",7456647,"2017-08-03T17:51:11Z","Pacific Heights","http://mobile311.sfgov.org/reports/7456647/photos"
"397",7555319,"2017-08-26T23:11:53Z","Potrero Hill","http://mobile311.sfgov.org/reports/7555319/photos"
"398",7555292,"2017-08-26T23:04:18Z","North Beach","http://mobile311.sfgov.org/reports/7555292/photos"
"399",7555188,"2017-08-26T22:41:26Z","South of Market","http://mobile311.sfgov.org/reports/7555188/photos"
"400",7555120,"2017-08-26T22:23:19Z","North Beach","http://mobile311.sfgov.org/reports/7555120/photos"
"401",7554972,"2017-08-26T21:57:14Z","St. Mary's Park","http://mobile311.sfgov.org/reports/7554972/photos"
"402",7554843,"2017-08-26T21:28:58Z","South of Market","http://mobile311.sfgov.org/reports/7554843/photos"
"403",7554823,"2017-08-26T21:25:19Z","Pacific Heights","http://mobile311.sfgov.org/reports/7554823/photos"
"404",7554783,"2017-08-26T21:17:03Z","Hayes Valley","http://mobile311.sfgov.org/reports/7554783/photos"
"405",7554652,"2017-08-26T20:42:35Z","Mission","http://mobile311.sfgov.org/reports/7554652/photos"
"406",7554517,"2017-08-26T20:06:49Z","South of Market","http://mobile311.sfgov.org/reports/7554517/photos"
"407",7554116,"2017-08-26T18:21:24Z","Mission","http://mobile311.sfgov.org/reports/7554116/photos"
"408",7554090,"2017-08-26T18:13:36Z","Mission","http://mobile311.sfgov.org/reports/7554090/photos"
"409",7554004,"2017-08-26T17:53:39Z","Mission Dolores","http://mobile311.sfgov.org/reports/7554004/photos"
"410",7553986,"2017-08-26T17:49:12Z","Mission Dolores","http://mobile311.sfgov.org/reports/7553986/photos"
"411",7553985,"2017-08-26T17:48:37Z","Mission Dolores","http://mobile311.sfgov.org/reports/7553985/photos"
"412",7553949,"2017-08-26T17:42:45Z","Mission","http://mobile311.sfgov.org/reports/7553949/photos"
"413",7553900,"2017-08-26T17:31:37Z","Mission","http://mobile311.sfgov.org/reports/7553900/photos"
"414",7553879,"2017-08-26T17:28:25Z","Mission","http://mobile311.sfgov.org/reports/7553879/photos"
"415",7553798,"2017-08-26T17:16:19Z","Tenderloin","http://mobile311.sfgov.org/reports/7553798/photos"
"416",7553792,"2017-08-26T17:15:11Z","Mission","http://mobile311.sfgov.org/reports/7553792/photos"
"417",7553781,"2017-08-26T17:12:56Z","Rincon Hill","http://mobile311.sfgov.org/reports/7553781/photos"
"418",7553759,"2017-08-26T17:09:10Z","Mission","http://mobile311.sfgov.org/reports/7553759/photos"
"419",7553748,"2017-08-26T17:07:12Z","Mission","http://mobile311.sfgov.org/reports/7553748/photos"
"420",7553682,"2017-08-26T16:51:38Z","Mission","http://mobile311.sfgov.org/reports/7553682/photos"
"421",7553531,"2017-08-26T16:19:44Z","Mission","http://mobile311.sfgov.org/reports/7553531/photos"
"422",7553445,"2017-08-26T15:44:43Z","South of Market","http://mobile311.sfgov.org/reports/7553445/photos"
"423",7553349,"2017-08-26T14:59:41Z","Dolores Heights","http://mobile311.sfgov.org/reports/7553349/photos"
"424",7553345,"2017-08-26T14:57:30Z","Dolores Heights","http://mobile311.sfgov.org/reports/7553345/photos"
"425",7552865,"2017-08-26T04:52:20Z","Bayview","http://mobile311.sfgov.org/reports/7552865/photos"
"426",7552526,"2017-08-26T02:03:12Z","Mission Terrace","http://mobile311.sfgov.org/reports/7552526/photos"
"427",7552387,"2017-08-26T01:22:15Z","Potrero Hill","http://mobile311.sfgov.org/reports/7552387/photos"
"428",7552197,"2017-08-26T00:21:12Z","Mission","http://mobile311.sfgov.org/reports/7552197/photos"
"429",7552132,"2017-08-26T00:06:50Z","Excelsior","http://mobile311.sfgov.org/reports/7552132/photos"
"430",10667212,"2019-03-31T17:26:00Z","Polk Gulch","http://mobile311.sfgov.org/reports/10667212/photos"
"431",7551812,"2017-08-25T23:02:31Z","Civic Center","http://mobile311.sfgov.org/reports/7551812/photos"
"432",10667217,"2019-03-31T17:27:39Z","Fisherman's Wharf","http://mobile311.sfgov.org/reports/10667217/photos"
"433",10667222,"2019-03-31T17:28:00Z","Castro","http://mobile311.sfgov.org/reports/10667222/photos"
"434",7551231,"2017-08-25T21:28:53Z","Hayes Valley","http://mobile311.sfgov.org/reports/7551231/photos"
